search_id	tag	canon_acc	common_name	qlen	s_acc	percid	alen	expect	qbegin	qend	lbegin	lend	taxon_id
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.9913	115	3.7e-99	204	318	629086	629430	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.9945	183	2.6e-191	1	183	634376	634924	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.8333	42	2.6e-25	85	126	5554753	5554878	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.9273	55	1.8e-42	153	207	8909745	8909909	9606
53	H_sapiens_MD10m_tfx	YP_003024038	CYTB	380	NC_000001	0.6806	191	2.9e-64	97	280	11425255	11425823	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.84	25	1.6e-05	52	76	17961213	17961287	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.75	72	8.6e-30	199	269	18595412	18595625	9606
53	H_sapiens_MD10m_tfx	YP_003024031	ATP6	226	NC_000001	0.6087	46	6.5e-09	16	61	35255187	35255324	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.5299	117	7.2e-11	238	351	46823725	46824063	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.566	53	1e-05	5	56	46824611	46824771	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.6667	33	0.00062	138	170	47136888	47136982	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.6436	101	2.2e-13	200	302	47164538	47164830	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.5417	96	2.2e-13	86	181	47165582	47165869	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.7626	139	9.4e-56	47	184	50017092	50017504	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.6538	208	1.7e-60	6	220	55372732	55373345	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.7391	46	6.8e-16	467	512	55373514	55373651	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.7903	124	5.6e-49	168	291	81080802	81081173	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.625	104	4.3e-07	102	208	93920099	93920413	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.7692	26	4.3e-07	81	106	93920709	93920786	9606
53	H_sapiens_MD10m_tfx	YP_003024035	ND4	459	NC_000001	0.6042	331	9.4e-77	98	428	93922584	93923554	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.7297	37	3.3e-14	225	261	93924786	93924899	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.6182	55	1.3e-12	35	89	93925174	93925338	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.6456	158	2.8e-56	65	220	93926636	93927116	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.7407	27	2.4e-07	7	33	93927472	93927552	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.7035	199	2e-82	314	512	93927721	93928303	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.5833	60	2.6e-09	10	68	93933751	93933928	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.5066	227	2.2e-10	81	321	93934548	93935219	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	1.0	14	0.00053	48	61	103621156	103621197	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.8049	41	5.7e-24	1	41	106802628	106802750	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.7048	210	1.7e-94	8	217	106803689	106804306	9606
