search_id	tag	canon_acc	common_name	qlen	s_acc	percid	alen	expect	qbegin	qend	lbegin	lend	taxon_id
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.9913	115	3.7e-99	204	318	629086	629430	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.9945	183	2.6e-191	1	183	634376	634924	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.8333	42	2.6e-25	85	126	5554753	5554878	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.9273	55	1.8e-42	153	207	8909745	8909909	9606
53	H_sapiens_MD10m_tfx	YP_003024038	CYTB	380	NC_000001	0.6806	191	2.9e-64	97	280	11425823	11425255	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.84	25	0.000016	52	76	17961287	17961213	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.75	72	8.6e-30	199	269	18595412	18595625	9606
53	H_sapiens_MD10m_tfx	YP_003024031	ATP6	226	NC_000001	0.6087	46	0.0000000065	16	61	35255324	35255187	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.5299	117	0.000000000072	238	351	46823725	46824063	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.566	53	0.00001	5	56	46824611	46824771	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.6667	33	0.00062	138	170	47136982	47136888	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.6436	101	0.00000000000022	200	302	47164830	47164538	9606
53	H_sapiens_MD10m_tfx	YP_003024026	ND1	318	NC_000001	0.5417	96	0.00000000000022	86	181	47165869	47165582	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.7626	139	9.4e-56	47	184	50017092	50017504	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.6538	208	1.7e-60	6	220	55373345	55372732	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.7391	46	6.8e-16	467	512	55373651	55373514	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.7903	124	5.6e-49	168	291	81080802	81081173	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.625	104	0.00000043	102	208	93920413	93920099	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	0.7692	26	0.00000043	81	106	93920786	93920709	9606
53	H_sapiens_MD10m_tfx	YP_003024035	ND4	459	NC_000001	0.6042	331	9.4e-77	98	428	93923554	93922584	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.7297	37	0.000000000000033	225	261	93924899	93924786	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.6182	55	0.0000000000013	35	89	93925338	93925174	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.6456	158	2.8e-56	65	220	93927116	93926636	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.7407	27	0.00000024	7	33	93927552	93927472	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.7035	199	2e-82	314	512	93928303	93927721	9606
53	H_sapiens_MD10m_tfx	YP_003024028	COX1	513	NC_000001	0.5833	60	0.0000000026	10	68	93933928	93933751	9606
53	H_sapiens_MD10m_tfx	YP_003024027	ND2	347	NC_000001	0.5066	227	0.00000000022	81	321	93935219	93934548	9606
53	H_sapiens_MD10m_tfx	YP_003024036	ND5	603	NC_000001	1	14	0.00053	48	61	103621197	103621156	9606
53	H_sapiens_MD10m_tfx	YP_003024032	COX3	261	NC_000001	0.8049	41	5.7e-24	1	41	106802750	106802628	9606
53	H_sapiens_MD10m_tfx	YP_003024029	COX2	227	NC_000001	0.7048	210	1.7e-94	8	217	106804306	106803689	9606
